ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement
cjitzdomd0qop0721a7fatgla,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0371.JPG?alt=media&token=c11a31a0-1842-4c8c-a009-ae146523f4f5,"{""hello"":[[{""x"":199,""y"":172},{""x"":199,""y"":85},{""x"":228,""y"":85},{""x"":228,""y"":172}]]}",yueyingteng@gmail.com,resized_hello,1529914144000,4.188,,
cjitzdr5o0qpj072119q1zg1j,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0373.JPG?alt=media&token=d8415d81-905e-42c2-b829-89d250fdcca6,"{""hello"":[[{""x"":204,""y"":153},{""x"":204,""y"":99},{""x"":235,""y"":99},{""x"":235,""y"":153}]]}",yueyingteng@gmail.com,resized_hello,1529914147000,3.466,,
cjitzdu620qr20721fybov4de,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0375.JPG?alt=media&token=22e06d11-3152-4d1d-b58d-3e750a477263,"{""hello"":[[{""x"":202,""y"":151},{""x"":202,""y"":93},{""x"":229,""y"":93},{""x"":229,""y"":151}]]}",yueyingteng@gmail.com,resized_hello,1529914151000,3.757,,
cjitzdx800qs00721929q84tc,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0376.JPG?alt=media&token=6ecd3bb6-9588-48e7-b45c-70e91e36f7f5,"{""hello"":[[{""x"":199,""y"":151},{""x"":199,""y"":97},{""x"":224,""y"":97},{""x"":224,""y"":151}]]}",yueyingteng@gmail.com,resized_hello,1529914155000,4.116,,
cjitze12y0qt60721snxnjlq9,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0377.JPG?alt=media&token=78a34aa3-bb56-4259-a4e0-571e6500c452,"{""hello"":[[{""x"":163,""y"":181},{""x"":163,""y"":72},{""x"":192,""y"":72},{""x"":192,""y"":181}]]}",yueyingteng@gmail.com,resized_hello,1529914160000,4.813,,
cjitze6v60ww90749dvix6fb9,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0379.JPG?alt=media&token=db57b26e-789e-4dfe-b9fb-8d38947f203a,"{""hello"":[[{""x"":216,""y"":155},{""x"":191,""y"":156},{""x"":191,""y"":98},{""x"":216,""y"":98}]]}",yueyingteng@gmail.com,resized_hello,1529914168000,7.496,,
cjitzeadk0qvz0721719zxmdj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0380.JPG?alt=media&token=76919335-5bd3-4e73-b973-86b8baeaf461,"{""hello"":[[{""x"":176,""y"":190},{""x"":176,""y"":107},{""x"":196,""y"":107},{""x"":196,""y"":190}]]}",yueyingteng@gmail.com,resized_hello,1529914172000,4.747,,
cjitzeefu0wyz0749zco9j9vp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0381.JPG?alt=media&token=391eff75-5a63-4933-b275-259856604bdd,"{""hello"":[[{""x"":184,""y"":161},{""x"":184,""y"":117},{""x"":206,""y"":117},{""x"":206,""y"":161}]]}",yueyingteng@gmail.com,resized_hello,1529914178000,5.047,,
cjitzehle0wzn0749usoylhtv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0382.JPG?alt=media&token=3c808d24-3479-44e3-b4ea-ad1fa7a73466,"{""hello"":[[{""x"":187,""y"":155},{""x"":187,""y"":111},{""x"":207,""y"":111},{""x"":207,""y"":155}]]}",yueyingteng@gmail.com,resized_hello,1529914182000,4.112,,
cjitzelyr0x040749dmujxibk,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0388.JPG?alt=media&token=b77597b8-4745-413f-aa70-36fb8ff5b2fe,"{""hello"":[[{""x"":186,""y"":151},{""x"":186,""y"":101},{""x"":215,""y"":101},{""x"":215,""y"":151}]]}",yueyingteng@gmail.com,resized_hello,1529914187000,5.482,,
cjitzeoqy0x0p0749hbmrsxna,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0390.JPG?alt=media&token=4438cc4d-a51c-49ed-b077-92518e5d7416,"{""hello"":[[{""x"":192,""y"":179},{""x"":192,""y"":75},{""x"":218,""y"":75},{""x"":218,""y"":179}]]}",yueyingteng@gmail.com,resized_hello,1529914191000,4.004,,
cjitzevuu0r0n0721f7p1uzh1,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0392.JPG?alt=media&token=7d059fe5-3172-480c-976f-201649856e6f,"{""hello"":[[{""x"":209,""y"":148},{""x"":185,""y"":148},{""x"":184,""y"":96},{""x"":209,""y"":96}]]}",yueyingteng@gmail.com,resized_hello,1529914200000,8.945,,
cjitzeyzu0r1c0721aeb0ifoj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0403.JPG?alt=media&token=de87e1ca-c152-4ed0-8715-cf4fe9133b6a,"{""hello"":[[{""x"":185,""y"":169},{""x"":185,""y"":126},{""x"":211,""y"":126},{""x"":211,""y"":169}]]}",yueyingteng@gmail.com,resized_hello,1529914204000,4.279,,
cjitzf2jq0x4t0749nyuaeov3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0405.JPG?alt=media&token=75337547-5f45-4ba8-88df-30d0b2deaf58,"{""hello"":[[{""x"":142,""y"":210},{""x"":142,""y"":61},{""x"":176,""y"":61},{""x"":176,""y"":210}]]}",yueyingteng@gmail.com,resized_hello,1529914209000,4.415,,
cjitzf5ob0r2e0721fn7gsr68,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0407.JPG?alt=media&token=c9f0b24a-6a6a-4305-871b-80f76aa18bb4,"{""hello"":[[{""x"":174,""y"":185},{""x"":174,""y"":131},{""x"":205,""y"":131},{""x"":205,""y"":185}]]}",yueyingteng@gmail.com,resized_hello,1529914213000,4.25,,
cjitzf8zh0x5u0749ke80xpgu,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0408.JPG?alt=media&token=0224f401-ea8e-4a6e-83c6-cad7c0b98c77,"{""hello"":[[{""x"":198,""y"":151},{""x"":198,""y"":115},{""x"":222,""y"":115},{""x"":222,""y"":151}]]}",yueyingteng@gmail.com,resized_hello,1529914217000,4.122,,
cjitzfc1k0r3b0721v2yv8cfg,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0411.JPG?alt=media&token=3c4ba2d6-10a4-4858-ab61-7ab12d630223,"{""hello"":[[{""x"":209,""y"":153},{""x"":209,""y"":105},{""x"":232,""y"":105},{""x"":232,""y"":153}]]}",yueyingteng@gmail.com,resized_hello,1529914221000,3.989,,
cjitzffo80r400721zleoqlf8,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0427.JPG?alt=media&token=50b06c90-1563-403d-b005-93b255362fe4,"{""hello"":[[{""x"":204,""y"":139},{""x"":204,""y"":66},{""x"":231,""y"":66},{""x"":231,""y"":139}]]}",yueyingteng@gmail.com,resized_hello,1529914226000,4.56,,
cjitzfl450x7b0749sozav6gn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0428.JPG?alt=media&token=03dd279c-f912-4a60-a3cf-ed2932890f5b,"{""hello"":[[{""x"":230,""y"":177},{""x"":202,""y"":177},{""x"":202,""y"":85},{""x"":230,""y"":85}]]}",yueyingteng@gmail.com,resized_hello,1529914233000,7.057,,
cjitzfo1i0r4y07212gjwukny,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0443.JPG?alt=media&token=bda5f312-7bef-479d-ae07-a2784190b46f,"{""hello"":[[{""x"":182,""y"":156},{""x"":182,""y"":105},{""x"":211,""y"":105},{""x"":211,""y"":156}]]}",yueyingteng@gmail.com,resized_hello,1529914237000,3.899,,
cjitzfrbf0r5s07216olb9xgk,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0446.JPG?alt=media&token=b00e1548-49a4-4cbc-9ffe-25a02a1c70f2,"{""hello"":[[{""x"":183,""y"":176},{""x"":183,""y"":120},{""x"":208,""y"":120},{""x"":208,""y"":176}]]}",yueyingteng@gmail.com,resized_hello,1529914241000,4.247,,
cjitzfug50x8m0749n3arrqip,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0449.JPG?alt=media&token=46ac86c6-1ff3-4689-abff-6bc2d0092e0f,"{""hello"":[[{""x"":177,""y"":171},{""x"":177,""y"":131},{""x"":205,""y"":131},{""x"":205,""y"":171}]]}",yueyingteng@gmail.com,resized_hello,1529914245000,3.681,,
cjitzfxxc0x9407492kb45n0k,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0450.JPG?alt=media&token=3a82b515-88d6-45ed-bbbc-aab3206d899c,"{""hello"":[[{""x"":152,""y"":195},{""x"":152,""y"":78},{""x"":181,""y"":78},{""x"":181,""y"":195}]]}",yueyingteng@gmail.com,resized_hello,1529914250000,4.697,,
cjitzg1sx0r6u07211am5xzhr,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0464.JPG?alt=media&token=4c1abba0-17a3-4c65-8ea5-a070b49cc171,"{""hello"":[[{""x"":183,""y"":160},{""x"":183,""y"":104},{""x"":206,""y"":104},{""x"":206,""y"":160}]]}",yueyingteng@gmail.com,resized_hello,1529914255000,5.216,,
cjitzg4k60r780721y7m6hpcr,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0466.JPG?alt=media&token=678bcc48-0540-47b4-a491-e8d615545f2e,"{""hello"":[[{""x"":180,""y"":173},{""x"":180,""y"":95},{""x"":208,""y"":95},{""x"":208,""y"":173}]]}",yueyingteng@gmail.com,resized_hello,1529914258000,3.424,,
cjitzg74k0r7p07213fsr62od,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0468.JPG?alt=media&token=d6616dad-6134-413d-897e-34dc87ff7aee,"{""hello"":[[{""x"":181,""y"":183},{""x"":181,""y"":87},{""x"":211,""y"":87},{""x"":211,""y"":183}]]}",yueyingteng@gmail.com,resized_hello,1529914261000,3.504,,
cjitzgaj30xad0749uqp1xf3l,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0471.JPG?alt=media&token=917f3799-1112-4d6f-91b0-ba148b4585dd,"{""hello"":[[{""x"":178,""y"":157},{""x"":178,""y"":101},{""x"":207,""y"":101},{""x"":207,""y"":157}]]}",yueyingteng@gmail.com,resized_hello,1529914266000,3.883,,
cjitzgcvh0r9c0721uofomvd8,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0475.JPG?alt=media&token=4656d854-6f40-4c40-b365-5e929f061ee0,"{""hello"":[[{""x"":143,""y"":183},{""x"":143,""y"":74},{""x"":171,""y"":74},{""x"":171,""y"":183}]]}",yueyingteng@gmail.com,resized_hello,1529914269000,3.576,,
cjitzggcs0r9u07212td2pjkg,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0478.JPG?alt=media&token=011e10ff-0dfe-4b64-805d-7e2ba6269f32,"{""hello"":[[{""x"":186,""y"":141},{""x"":186,""y"":86},{""x"":211,""y"":86},{""x"":211,""y"":141}]]}",yueyingteng@gmail.com,resized_hello,1529914273000,4.344,,
cjitzgk6c0xbt0749h75639ul,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0480.JPG?alt=media&token=b77e904e-63b7-4045-a01f-918db804174a,"{""hello"":[[{""x"":164,""y"":174},{""x"":164,""y"":90},{""x"":194,""y"":90},{""x"":194,""y"":174}]]}",yueyingteng@gmail.com,resized_hello,1529914278000,5.187,,
cjitz4n0m0v6t07493uxelos3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0481.JPG?alt=media&token=94947398-4436-4a51-955f-5e587f9ef799,"{""hello"":[[{""x"":185,""y"":154},{""x"":185,""y"":100},{""x"":214,""y"":100},{""x"":214,""y"":154}]]}",yueyingteng@gmail.com,resized_hello,1529913722000,94.622,,
cjitzgqpr0xdo0749k2cf3cw6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0482.JPG?alt=media&token=8e264e82-ef37-4702-850d-ce5baf425955,"{""hello"":[[{""x"":178,""y"":157},{""x"":178,""y"":103},{""x"":210,""y"":103},{""x"":210,""y"":157}]]}",yueyingteng@gmail.com,resized_hello,1529914287000,3.482,,
cjitzgvbm0re70721zxkjoofp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0484.JPG?alt=media&token=d718589f-48b7-4db2-a34f-8bcdfa88a936,"{""hello"":[[{""x"":180,""y"":162},{""x"":180,""y"":107},{""x"":205,""y"":107},{""x"":205,""y"":162}]]}",yueyingteng@gmail.com,resized_hello,1529914293000,5.728,,
cjitzh0ik0xex0749nmfhiifz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0486.JPG?alt=media&token=ef139ecb-6786-4607-87ba-683c1059a74f,"{""hello"":[[{""x"":144,""y"":187},{""x"":144,""y"":78},{""x"":171,""y"":78},{""x"":171,""y"":187}]]}",yueyingteng@gmail.com,resized_hello,1529914299000,6.678,,
cjitzh4ks0rfh0721rb4zg07e,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0491.JPG?alt=media&token=07b548d6-28e4-41e6-b24e-a7ad3dfec268,"{""hello"":[[{""x"":189,""y"":197},{""x"":189,""y"":91},{""x"":219,""y"":91},{""x"":219,""y"":197}]]}",yueyingteng@gmail.com,resized_hello,1529914305000,5.361,,
cjitzh7sa0xfs07497u4lgg4g,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0493.JPG?alt=media&token=53f34087-b393-4ed4-a567-209e147fd7c3,"{""hello"":[[{""x"":187,""y"":172},{""x"":187,""y"":118},{""x"":217,""y"":118},{""x"":217,""y"":172}]]}",yueyingteng@gmail.com,resized_hello,1529914309000,4.385,,
cjitzhaj60rgd0721okx7iha3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0495.JPG?alt=media&token=4c9c1f02-95f0-4e90-91bd-05cb83447dc6,"{""hello"":[[{""x"":176,""y"":174},{""x"":176,""y"":124},{""x"":210,""y"":124},{""x"":210,""y"":174}]]}",yueyingteng@gmail.com,resized_hello,1529914312000,3.226,,
cjitzhd2a0xgn07491yao3khy,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0498.JPG?alt=media&token=e9797c99-4871-4260-8f44-f5b9e0bb6df6,"{""hello"":[[{""x"":165,""y"":161},{""x"":165,""y"":101},{""x"":194,""y"":101},{""x"":194,""y"":161}]]}",yueyingteng@gmail.com,resized_hello,1529914316000,3.64,,
cjitzhfys0rh40721slfb1lz7,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0500.JPG?alt=media&token=85f08838-908b-4e46-bed8-bca87485a0e3,"{""hello"":[[{""x"":154,""y"":150},{""x"":154,""y"":109},{""x"":185,""y"":109},{""x"":185,""y"":150}]]}",yueyingteng@gmail.com,resized_hello,1529914320000,3.431,,
cjitzhiew0rhp0721la4s0s6n,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0505.JPG?alt=media&token=7ccfb9a2-7276-4d2f-a902-6b217837ced4,"{""hello"":[[{""x"":179,""y"":146},{""x"":179,""y"":102},{""x"":206,""y"":102},{""x"":206,""y"":146}]]}",yueyingteng@gmail.com,resized_hello,1529914323000,3.42,,
cjitzhlpp0xhy07498rdq5f8o,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0507.JPG?alt=media&token=7b26b8db-01c2-4424-86de-a78f57ea43ad,"{""hello"":[[{""x"":189,""y"":153},{""x"":189,""y"":99},{""x"":214,""y"":99},{""x"":214,""y"":153}]]}",yueyingteng@gmail.com,resized_hello,1529914327000,4.007,,
cjitzho270ric07211byobr38,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0508.JPG?alt=media&token=2fdc3db9-ada2-416e-8f82-60032e32ffad,"{""hello"":[[{""x"":182,""y"":163},{""x"":182,""y"":94},{""x"":209,""y"":94},{""x"":209,""y"":163}]]}",yueyingteng@gmail.com,resized_hello,1529914330000,3.258,,
cjitzhr9y0xin07491y43ehqv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0512.JPG?alt=media&token=c67f1f64-bce4-4a7c-9ab6-a3f894ef76ac,"{""hello"":[[{""x"":159,""y"":178},{""x"":159,""y"":66},{""x"":185,""y"":66},{""x"":185,""y"":178}]]}",yueyingteng@gmail.com,resized_hello,1529914334000,3.981,,
cjitzhume0rj40721vp7u82bf,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0513.JPG?alt=media&token=0a9f3931-7e3b-4a2e-b2eb-3c8b40d99ce4,"{""hello"":[[{""x"":198,""y"":139},{""x"":198,""y"":97},{""x"":226,""y"":97},{""x"":226,""y"":139}]]}",yueyingteng@gmail.com,resized_hello,1529914339000,4.578,,
cjitzhx420xjr0749rqycbvj0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0514.JPG?alt=media&token=5a4742c7-f586-49b7-ac3e-a5252bc24b37,"{""hello"":[[{""x"":181,""y"":151},{""x"":181,""y"":84},{""x"":212,""y"":84},{""x"":212,""y"":151}]]}",yueyingteng@gmail.com,resized_hello,1529914342000,2.97,,
cjitzi3au0xkm07498h4bdtvj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0516.JPG?alt=media&token=4cf201a3-aa92-4630-9dbe-4ba13ada7a97,"{""hello"":[[{""x"":221,""y"":170},{""x"":192,""y"":170},{""x"":192,""y"":70},{""x"":221,""y"":70}]]}",yueyingteng@gmail.com,resized_hello,1529914350000,7.81,,
cjitzi6450xl40749f1nljgzn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0517.JPG?alt=media&token=dea73b26-a222-41cc-8c80-278d3b6f454f,"{""hello"":[[{""x"":196,""y"":183},{""x"":196,""y"":65},{""x"":224,""y"":65},{""x"":224,""y"":183}]]}",yueyingteng@gmail.com,resized_hello,1529914353000,4.075,,
cjitzi8pf0rkt0721ct98ga22,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0524.jpg?alt=media&token=ea4ea54d-91e1-48e8-a133-e90a28df6c84,"{""hello"":[[{""x"":62,""y"":172},{""x"":62,""y"":150},{""x"":115,""y"":150},{""x"":115,""y"":172}]]}",yueyingteng@gmail.com,resized_hello,1529914357000,3.133,,
cjitzifwj0xmx07498sa3ad3r,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0528.JPG?alt=media&token=efb02250-2515-4164-909c-e13cfd4e3047,"{""hello"":[[{""x"":203,""y"":200},{""x"":174,""y"":201},{""x"":174,""y"":113},{""x"":203,""y"":113}]]}",yueyingteng@gmail.com,resized_hello,1529914366000,9.491,,
cjitziiml0rm50721o8xwt6la,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0534.jpg?alt=media&token=1acf1ace-3075-4133-8c48-a6aff53e8112,"{""hello"":[[{""x"":88,""y"":153},{""x"":88,""y"":131},{""x"":132,""y"":131},{""x"":132,""y"":153}]]}",yueyingteng@gmail.com,resized_hello,1529914370000,3.695,,
cjitzimj80xno0749lvpmkybj,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0536.jpg?alt=media&token=2491ee77-e32d-42ed-900f-a7238663b1be,"{""hello"":[[{""x"":63,""y"":152},{""x"":63,""y"":128},{""x"":154,""y"":128},{""x"":154,""y"":152}]]}",yueyingteng@gmail.com,resized_hello,1529914375000,4.475,,
cjitzioy00rmu0721hozgx4y2,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0537.jpg?alt=media&token=461321be-9e96-46f1-aa0a-d88781b11f59,"{""hello"":[[{""x"":88,""y"":161},{""x"":88,""y"":136},{""x"":130,""y"":136},{""x"":130,""y"":161}]]}",yueyingteng@gmail.com,resized_hello,1529914378000,3.574,,
cjitzis2u0rn60721g4j4e1rc,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0538.jpg?alt=media&token=20d0436e-8f5b-43a7-b913-2bdbdeb8f7b0,"{""hello"":[[{""x"":91,""y"":161},{""x"":91,""y"":135},{""x"":136,""y"":135},{""x"":136,""y"":161}]]}",yueyingteng@gmail.com,resized_hello,1529914382000,3.946,,
cjitziusi0rnk0721o27utmjz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0547.jpg?alt=media&token=855422a0-07b9-40b8-b80d-2f7c57ebb1ca,"{""hello"":[[{""x"":84,""y"":148},{""x"":84,""y"":127},{""x"":128,""y"":127},{""x"":128,""y"":148}]]}",yueyingteng@gmail.com,resized_hello,1529914385000,3.654,,
cjitzixry0ro10721gh4hcpcv,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0551.jpg?alt=media&token=485486a7-fc5c-49ad-b476-3691ae48a3df,"{""hello"":[[{""x"":61,""y"":168},{""x"":61,""y"":142},{""x"":114,""y"":142},{""x"":114,""y"":168}]]}",yueyingteng@gmail.com,resized_hello,1529914389000,3.594,,
cjitzj0ee0xq20749j20lp1oi,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cji1s2pde32fd0710rcjl72g4%2F20c06351-1846-47cb-83ac-7718be5f85d3%2FIMG_0563.jpg?alt=media&token=7b7c5891-7e30-4eda-86e4-4c3e3fc770c3,"{""hello"":[[{""x"":89,""y"":148},{""x"":89,""y"":129},{""x"":128,""y"":129},{""x"":128,""y"":148}]]}",yueyingteng@gmail.com,resized_hello,1529914393000,3.783,,
